merchant_id,total_transactions,total_revenue,avg_transaction,refund_count,failed_transactions
10436,1,34.5,34.5,0,0
10455,5,265.29,53.05800000000001,0,0
10478,1,24.75,24.75,0,0
10500,1,19.79,19.79,0,0
10509,2,133.65,66.825,0,0
10528,1,103.63,103.63,0,0
10562,1,43.85,43.85,0,0
10570,1,63.73,63.73,0,0
10590,2,32.9,16.45,0,0
10610,1,6.42,6.42,0,0
10639,1,151.86,151.86,0,0
10668,1,184.92,184.92,0,0
10675,1,67.87,67.87,0,1
10712,2,85.89,42.945,0,0
10721,1,3.4,3.4,0,0
10724,1,118.18,118.18,0,1
10746,1,4.98,4.98,0,0
10756,1,21.79,21.79,0,0
10768,2,311.98,155.99,0,0
10782,5,75.66,15.132,0,0
10789,1,25.6,25.6,0,0
10792,25,785.16,31.406399999999998,0,1
10800,1,27.48,27.48,0,0
10805,2,19.21,9.605,0,0
10810,2,583.88,291.94,0,0
10820,1,47.23,47.23,0,0
10823,1,22.94,22.94,0,0
10828,1,101.16,101.16,0,0
10830,1,47.16,47.16,0,0
10834,1,181.69,181.69,0,0
10865,1,45.12,45.12,0,0
10875,5,81.08,16.216,0,0
10882,2,62.849999999999994,31.424999999999997,0,0
10905,2,135.84,67.92,0,0
10907,1,137.94,137.94,0,0
10931,1,11.88,11.88,0,0
10940,4,126.08,31.52,0,0
10974,1,76.62,76.62,0,0
10976,1,173.22,173.22,0,0
10980,1,2.96,2.96,0,0
10990,3,39.47,13.156666666666666,0,0
11000,3,50.99,16.996666666666666,0,0
11011,1,5.7,5.7,0,0
11034,2,15.11,7.555,0,0
11044,3,79.58,26.526666666666667,0,0
11052,4,266.37,66.5925,0,0
11055,4,112.7,28.175,0,0
11064,1,2.28,2.28,0,0
11078,1,49.85,49.85,0,0
11082,2,58.75,29.375,0,0
11084,1,145.17,145.17,0,0
11131,1,49.46,49.46,0,0
11139,1,111.85,111.85,0,0
11182,1,89.05,89.05,0,0
11190,1,59.56,59.56,0,0
11215,1,274.83,274.83,0,0
11219,1,318.93,318.93,0,0
11240,1,20.58,20.58,0,0
11249,2,88.29,44.145,0,0
11261,3,153.53,51.17666666666667,0,0
11264,6,125.09,20.848333333333333,0,0
11292,3,63.64,21.213333333333335,0,0
11295,1,112.22,112.22,0,0
11313,2,143.29000000000002,71.64500000000001,0,0
11366,2,59.6,29.8,0,0
11368,2,78.76,39.38,0,0
11375,1,17.86,17.86,0,0
11384,3,60.85,20.283333333333335,0,0
11388,1,16.67,16.67,0,0
11418,1,3.48,3.48,0,0
11429,7,59.480000000000004,8.497142857142858,0,0
11433,4,498.6,124.65,0,0
11435,4,50.7,12.675,0,0
11442,4,91.33,22.8325,0,0
11448,1,138.92,138.92,0,0
11453,3,75.93,25.310000000000002,0,0
11468,248,10845.47,43.73173387096774,0,4
11477,2,80.6,40.3,0,0
11481,3,114.75,38.25,0,0
11489,1,145.8,145.8,0,0
11511,1,18.62,18.62,0,0
11521,1,67.43,67.43,0,0
11525,1,9.41,9.41,0,0
11529,2,60.42,30.21,0,0
11530,1,-440.0,-440.0,1,0
11539,3,29.51,9.836666666666668,0,0
11553,2,65.99000000000001,32.995000000000005,0,0
11556,1,50.87,50.87,0,0
11557,1,59.88,59.88,0,0
11559,6,247.09,41.181666666666665,0,0
11576,1,4.06,4.06,0,0
11591,1,3.83,3.83,0,0
11613,1,60.23,60.23,0,0
11627,1,96.39,96.39,0,0
11628,1,14.03,14.03,0,0
11643,1,85.15,85.15,0,0
11644,1,174.28,174.28,0,0
11657,1,131.2,131.2,0,0
11659,1,19.9,19.9,0,0
11722,5,886.37,177.274,0,0
11725,1,8.46,8.46,0,0
11729,1,89.46,89.46,0,0
11737,1,46.35,46.35,0,0
11760,2,7.95,3.975,0,1
11793,1,110.62,110.62,0,0
11799,1,20.43,20.43,0,0
11806,1,89.98,89.98,0,0
11849,9,659.79,73.31,0,0
11851,1,25.75,25.75,0,0
11901,10,704.86,70.486,0,0
11903,1,10.54,10.54,0,0
11937,4,37.61,9.4025,0,0
11947,9,404.98,44.99777777777778,0,0
11948,1,59.34,59.34,0,0
11969,6,22.13,3.688333333333333,0,0
12014,63,2073.81,32.91761904761905,0,1
12015,3,98.57000000000001,32.85666666666667,0,0
12021,1,12.03,12.03,0,0
12029,3,54.68000000000001,18.22666666666667,0,0
12042,2,60.949999999999996,30.474999999999998,0,0
12058,1,38.42,38.42,0,0
12067,1,2.22,2.22,0,0
12076,3,274.82,91.60666666666667,0,0
12082,1,134.27,134.27,0,0
12087,1,80.73,80.73,0,0
12090,4,74.94999999999999,18.737499999999997,0,0
12101,3,115.02000000000001,38.34,0,0
12117,1,2.19,2.19,0,0
12122,3,77.84,25.94666666666667,0,0
12173,1,83.89,83.89,0,0
12186,1,31.59,31.59,0,0
12188,1,21.38,21.38,0,1
12197,5,200.26,40.052,0,0
12214,1,18.4,18.4,0,0
12219,1,92.21,92.21,0,0
12225,1,50.6,50.6,0,0
12264,1,22.72,22.72,0,0
12265,2,8.41,4.205,0,0
12270,3,161.46,53.82,0,0
12278,1,53.88,53.88,0,0
12280,2,15.01,7.505,0,0
12286,1,14.96,14.96,0,0
12289,1,20.97,20.97,0,0
12322,3,14.49,4.83,0,0
12328,2,65.73,32.865,0,0
12332,1,2.12,2.12,0,0
12358,1,3.57,3.57,0,0
12374,1,46.01,46.01,0,0
12382,2,254.19,127.095,0,0
12384,1,19.81,19.81,0,0
12390,1,51.06,51.06,0,0
12399,3,31.18,10.393333333333333,0,0
12407,1,36.87,36.87,0,0
12435,1,9.71,9.71,0,0
12451,1,79.08,79.08,0,0
12467,10,847.89,84.789,0,1
12469,5,326.95000000000005,65.39000000000001,0,0
12483,1,20.55,20.55,0,0
12525,1,40.94,40.94,0,0
12527,2,4.73,2.365,0,0
12528,1,3.9,3.9,0,0
12533,1,27.73,27.73,0,0
12537,1,41.66,41.66,0,0
12547,3,80.38999999999999,26.796666666666663,0,0
12554,6,340.44,56.74,0,0
12611,1,33.09,33.09,0,0
12614,11,360.46,32.769090909090906,0,0
12621,3,18.689999999999998,6.2299999999999995,0,0
12635,2,128.87,64.435,0,0
12639,1,82.74,82.74,0,0
12642,1,209.0,209.0,0,0
12677,1,3.93,3.93,0,0
12717,3,176.76,58.919999999999995,0,0
12727,16,338.44,21.1525,0,0
12731,1,44.2,44.2,0,0
12733,1,55.23,55.23,0,0
12760,1,42.83,42.83,0,0
12769,1,249.62,249.62,0,0
12780,1,93.85,93.85,0,0
12794,2,70.5,35.25,0,0
12796,4,451.68,112.92,0,0
12829,1,6.09,6.09,0,0
12830,1,11.99,11.99,0,0
12837,1,85.74,85.74,0,0
12840,2,101.52,50.76,0,0
12860,2,500.62,250.31,0,0
12887,1,103.11,103.11,0,0
12902,1,416.0,416.0,0,0
12916,1,46.26,46.26,0,0
12923,1,13.41,13.41,0,0
12930,5,201.39000000000001,40.278000000000006,0,0
12936,6,105.69,17.615,0,0
12955,1,20.56,20.56,0,0
12975,4,20.11,5.0275,0,1
12986,1,44.11,44.11,0,0
12994,1,20.29,20.29,0,0
13038,2,151.01999999999998,75.50999999999999,0,0
13043,1,49.91,49.91,0,0
13045,1,9.71,9.71,0,0
13046,2,0.51,0.255,0,0
13051,5,294.33,58.866,0,0
13067,1,6.77,6.77,0,0
13076,1,38.65,38.65,0,0
13082,2,5.04,2.52,0,0
13092,3,60.53,20.176666666666666,0,0
13097,3,22.34,7.446666666666666,0,0
13108,2,4.24,2.12,0,0
13109,5,279.07,55.814,0,0
13141,1,30.74,30.74,0,0
13147,1,22.68,22.68,0,0
13149,1,17.18,17.18,0,0
13153,5,41.49,8.298,0,1
13154,4,402.8,100.7,0,0
13156,1,57.25,57.25,0,0
13161,7,114.08,16.297142857142855,0,0
13177,2,113.24000000000001,56.620000000000005,0,1
13190,2,10.36,5.18,0,0
13238,2,14.16,7.08,0,0
13243,1,41.59,41.59,0,0
13258,2,249.76,124.88,0,0
13264,1,11.69,11.69,0,0
13274,4,120.75999999999999,30.189999999999998,0,0
13304,1,16.41,16.41,0,0
13318,1,18.71,18.71,0,0
13322,2,17.2,8.6,0,0
13348,31,5080.76,163.89548387096775,6,3
13355,1,31.01,31.01,0,0
13369,3,45.379999999999995,15.126666666666665,0,0
13371,2,77.64,38.82,0,0
13409,1,6.87,6.87,0,0
13411,1,104.93,104.93,0,0
13415,1,62.84,62.84,0,0
13440,1,3.81,3.81,0,0
13450,1,6.66,6.66,0,0
13451,1,21.34,21.34,0,0
13480,2,148.34,74.17,0,0
13492,1,3.54,3.54,0,0
13496,7,114.88999999999999,16.412857142857142,0,0
13501,2,17.59,8.795,0,0
13523,127,6034.37,47.51472440944882,0,2
13536,1,75.36,75.36,0,0
13559,1,393.77,393.77,0,0
13571,1,2.72,2.72,0,0
13574,4,400.90999999999997,100.22749999999999,0,0
13576,1,33.18,33.18,0,0
13592,1,459.67,459.67,0,0
13598,1,18.0,18.0,0,0
13599,1,18.05,18.05,0,0
13607,3,59.28,19.76,0,0
13616,1,193.26,193.26,0,0
13646,213,10327.56,48.48619718309859,0,3
13648,1,23.32,23.32,0,0
13657,9,270.0,30.0,0,0
13667,4,177.24,44.31,0,0
13683,1,13.96,13.96,0,0
13688,1,99.96,99.96,0,0
13697,1,52.69,52.69,0,0
13700,1,185.54,185.54,0,0
13713,1,8.18,8.18,0,0
13738,1,9.53,9.53,0,0
13759,1,7.06,7.06,0,0
13796,1,28.68,28.68,0,0
13797,1,3.35,3.35,0,0
13814,1,35.66,35.66,0,0
13843,1,9.22,9.22,0,0
13858,1,27.04,27.04,0,0
13897,1,4.36,4.36,0,0
13915,8,333.31,41.66375,0,0
13928,1,152.57,152.57,0,0
13932,1,21.16,21.16,0,0
13948,2,201.01999999999998,100.50999999999999,0,0
13956,1,113.44,113.44,0,0
13984,1,66.29,66.29,0,0
14003,2,22.93,11.465,0,0
14023,1,383.73,383.73,0,0
14040,1,41.16,41.16,0,0
14051,1,108.44,108.44,0,0
14104,2,65.94,32.97,0,0
14105,3,90.52,30.173333333333332,0,0
14161,1,2.57,2.57,0,0
14162,1,55.26,55.26,0,0
14170,1,4.9,4.9,0,0
14185,1,82.1,82.1,0,0
14233,1,131.74,131.74,0,0
14248,2,79.47,39.735,0,0
14263,1,201.45,201.45,0,0
14283,1,9.48,9.48,0,0
14289,1,14.06,14.06,0,0
14300,5,94.81,18.962,0,0
14308,1,29.97,29.97,0,0
14318,3,18.41,6.136666666666667,0,0
14327,1,61.71,61.71,0,0
14330,1,19.88,19.88,0,0
14339,2,78.89,39.445,0,0
14355,5,127.71,25.541999999999998,0,0
14356,1,59.28,59.28,0,0
14374,1,20.56,20.56,0,0
14409,2,604.92,302.46,0,0
14451,5,245.69,49.138,0,0
14459,1,6.19,6.19,0,0
14490,2,77.52,38.76,0,0
14498,6,308.39,51.39833333333333,0,1
14528,1244,1642.47,1.3203135048231511,0,9
14532,5,101.18,20.236,0,0
14536,1,27.92,27.92,0,0
14537,5,117.64,23.528,0,0
14538,6,109.64999999999999,18.275,0,0
14539,3,167.73000000000002,55.910000000000004,0,0
14565,1,14.39,14.39,0,0
14585,1,17.04,17.04,0,0
14599,2,36.83,18.415,0,0
14611,1,3.47,3.47,0,0
14614,2,26.340000000000003,13.170000000000002,0,0
14620,7,520.92,74.41714285714285,0,0
14624,1,44.87,44.87,0,0
14628,1,50.25,50.25,0,0
14636,10,175.72,17.572,0,0
14646,1,33.89,33.89,0,0
14655,1,54.81,54.81,0,0
14659,2,73.17999999999999,36.589999999999996,0,0
14664,2,17.39,8.695,0,0
14672,2,4.89,2.445,0,0
14680,1,66.35,66.35,0,0
14684,3,119.68,39.89333333333334,0,0
14708,1,11.6,11.6,0,0
14722,2,41.230000000000004,20.615000000000002,0,0
14736,1,13.34,13.34,0,0
14771,1,13.32,13.32,0,1
14800,17,1045.1,61.47647058823529,0,1
14804,1,9.43,9.43,0,0
14816,1,29.92,29.92,0,0
14819,2,233.28000000000003,116.64000000000001,0,0
14829,1,10.77,10.77,0,0
14839,1,288.1,288.1,0,0
14855,3,40.4,13.466666666666667,0,0
14864,5,49.63,9.926,0,0
14885,1,29.72,29.72,0,0
14897,3,19.09,6.363333333333333,0,0
14933,1,22.21,22.21,0,0
14942,3,144.18,48.06,0,0
14944,1,35.8,35.8,0,0
14956,1,12.88,12.88,0,0
14960,2,28.09,14.045,0,0
14962,4,119.48,29.87,0,0
14998,1,16.67,16.67,0,0
15001,2,26.6,13.3,0,0
15015,4,331.86,82.965,0,0
15027,1,5.59,5.59,0,0
15039,2,19.02,9.51,0,0
15042,1,9.88,9.88,0,0
15044,2,2.1100000000000003,1.0550000000000002,0,0
15062,1,2.59,2.59,0,0
15066,1,74.65,74.65,0,0
15086,1,42.78,42.78,0,0
15103,1,149.12,149.12,0,0
15110,1,93.42,93.42,0,0
15121,1,10.25,10.25,0,0
15137,1,61.58,61.58,0,1
15143,330,11440.59,34.668454545454544,0,6
15146,1,118.49,118.49,0,0
15167,6,330.0,55.0,0,0
15177,6,167.26,27.876666666666665,0,0
15208,3,43.400000000000006,14.466666666666669,0,0
15224,2,3.88,1.94,0,0
15242,1,268.68,268.68,0,0
15267,2,13.02,6.51,0,0
15274,2,87.53999999999999,43.769999999999996,0,0
15283,2,186.71,93.355,0,0
15306,2,30.060000000000002,15.030000000000001,0,0
15321,1,104.93,104.93,0,0
15327,10,704.4,70.44,0,0
15338,2,127.38999999999999,63.69499999999999,0,0
15351,1,247.14,247.14,0,0
15364,1,23.13,23.13,0,0
15366,1,12.51,12.51,0,0
15375,1,105.77,105.77,0,0
15382,2,62.459999999999994,31.229999999999997,0,0
15404,1,28.46,28.46,0,0
15426,24,-5.210000000000036,-0.21708333333333485,10,0
15428,2,184.92000000000002,92.46000000000001,0,0
15446,1,37.46,37.46,0,0
15461,1,58.58,58.58,0,0
15487,6,160.59,26.765,0,0
15509,1,2.61,2.61,0,0
15518,1,5.06,5.06,0,0
15523,1,69.41,69.41,0,0
15554,1,3.68,3.68,0,0
15559,3,209.03,69.67666666666666,0,0
15570,2,684.98,342.49,0,0
15574,26,127.42000000000002,4.900769230769232,10,0
15584,1,283.35,283.35,0,0
15585,1,6.84,6.84,0,0
15621,1,261.39,261.39,0,0
15641,2,41.68,20.84,0,0
15644,3,87.84,29.28,0,0
15655,2,185.53,92.765,0,0
15656,2,28.96,14.48,0,0
15661,1,81.85,81.85,0,0
15701,1,37.01,37.01,0,0
15705,1,45.91,45.91,0,0
15715,5,35.14,7.0280000000000005,0,0
15728,1,51.38,51.38,0,0
15762,3,8.07,2.69,0,0
15770,1,59.09,59.09,0,0
15776,1,13.14,13.14,0,0
15785,1,30.01,30.01,0,0
15788,1,27.04,27.04,0,0
15791,2,53.599999999999994,26.799999999999997,0,0
15797,1,59.07,59.07,0,0
15798,1,16.71,16.71,0,0
15813,2,170.25,85.125,0,1
15825,1,11.24,11.24,0,0
15861,1,116.04,116.04,0,0
15863,5,14.8,2.96,0,0
15897,3,73.25,24.416666666666668,0,0
15905,1,6.67,6.67,0,0
15921,4,19.41,4.8525,0,0
15960,2,250.63,125.315,0,0
15961,2,42.59,21.295,0,0
15968,4,17.189999999999998,4.297499999999999,0,0
15974,1,37.04,37.04,0,0
15976,3,124.13,41.376666666666665,0,0
15978,1,8.09,8.09,0,0
15984,2,86.13,43.065,0,0
16014,2,304.78,152.39,0,0
16022,1,11.08,11.08,0,0
16030,1,16.83,16.83,0,0
16041,8,1938.42,242.3025,0,0
16042,1,11.07,11.07,0,0
16052,1,136.14,136.14,0,0
16058,2,16.939999999999998,8.469999999999999,0,0
16064,1,250.74,250.74,0,0
16068,1,225.99,225.99,0,0
16119,1,19.04,19.04,0,0
16120,1,13.49,13.49,0,0
16133,2,41.900000000000006,20.950000000000003,0,0
16141,1,41.17,41.17,0,0
16148,1,86.29,86.29,0,0
16152,1,63.57,63.57,0,0
16160,1,128.0,128.0,0,0
16196,2,29.799999999999997,14.899999999999999,0,0
16222,5,40.08,8.016,0,0
16223,6,345.1,57.51666666666667,0,0
16229,1,39.12,39.12,0,0
16247,1,50.61,50.61,0,0
16251,1,85.77,85.77,0,0
16270,2,42.0,21.0,0,0
16283,8,514.79,64.34875,0,1
16310,1,133.96,133.96,0,0
16335,1,47.28,47.28,0,0
16337,1,6.06,6.06,0,0
16339,1,1.82,1.82,0,0
16348,2,178.38,89.19,0,0
16357,1,109.79,109.79,0,0
16364,4,296.86,74.215,0,0
16378,1,45.53,45.53,0,0
16384,1,57.73,57.73,0,0
16419,1,38.95,38.95,0,0
16432,6,430.62,71.77,0,0
16440,1,54.12,54.12,0,0
16446,1,7.92,7.92,0,0
16460,2,786.1800000000001,393.09000000000003,0,0
16462,1,37.66,37.66,0,0
16499,2,52.44,26.22,0,0
16508,1,27.02,27.02,0,0
16524,2,113.94,56.97,0,0
16562,1,15.43,15.43,0,0
16584,1,27.15,27.15,0,0
16613,1,8.42,8.42,0,0
16639,1,23.88,23.88,0,0
16651,1,7.7,7.7,0,0
16652,1,142.12,142.12,0,0
16659,1,31.37,31.37,0,0
16692,1,30.91,30.91,0,0
16701,6,210.36,35.06,0,0
16712,1,7.73,7.73,0,0
16747,1,141.97,141.97,0,0
16790,39,1483.81,38.046410256410255,13,0
16798,573,13894.07,24.247940663176266,0,9
16819,4,142.5,35.625,0,0
16851,6,139.75,23.291666666666668,0,0
16860,1,5.57,5.57,0,0
16863,1,0.7,0.7,0,0
16870,1,22.92,22.92,0,0
16875,2,15.05,7.525,0,0
16896,1,13.46,13.46,0,0
16902,2,119.27,59.635,0,0
16907,1,62.7,62.7,0,0
16920,1,18.64,18.64,0,0
16921,3,108.6,36.199999999999996,0,0
16935,1,44.87,44.87,0,0
16953,1,7.8,7.8,0,0
16954,2,12.469999999999999,6.234999999999999,0,0
16956,1,17.46,17.46,0,0
16973,2,66.14,33.07,0,0
16995,1,126.43,126.43,0,0
16999,1,3.43,3.43,0,0
17028,1,24.04,24.04,0,0
17038,1,149.6,149.6,0,0
17042,1,46.47,46.47,0,0
17053,2,15.239999999999998,7.619999999999999,0,0
17056,1,58.24,58.24,0,0
17063,1,105.05,105.05,0,0
17073,2,43.61,21.805,0,0
17081,1,18.69,18.69,0,0
17088,1,8.29,8.29,0,0
17093,1,135.83,135.83,0,0
17098,1,30.75,30.75,0,0
17121,3,170.37,56.79,0,0
17135,3,338.78999999999996,112.92999999999999,0,1
17139,4,48.7,12.175,0,0
17159,1,25.17,25.17,0,0
17175,1,26.32,26.32,0,0
17209,2,0.59,0.295,0,0
17213,1,49.78,49.78,0,0
17220,5,151.79,30.357999999999997,0,0
17222,1,60.79,60.79,0,0
17225,1,6.54,6.54,0,0
17226,2,168.95,84.475,0,0
17233,3,287.15999999999997,95.71999999999998,0,0
17251,2,107.58,53.79,0,0
17274,1,14.15,14.15,0,0
17275,6,93.92,15.653333333333334,0,0
17297,7,203.79,29.11285714285714,0,0
17314,1,244.26,244.26,0,0
17328,1,61.83,61.83,0,0
17352,1,117.07,117.07,0,0
17354,1,73.76,73.76,0,0
17359,1,27.01,27.01,0,0
17404,3,141.4,47.13333333333333,0,0
17411,1,436.77,436.77,0,0
17422,3,258.40999999999997,86.13666666666666,0,1
17442,5,132.52,26.504,0,0
17467,8,73.89999999999999,9.237499999999999,0,0
17493,156,4078.2599999999998,26.142692307692307,0,3
17503,1,37.03,37.03,0,0
17520,2,77.72,38.86,0,0
17521,8,275.56,34.445,0,0
17522,1,53.97,53.97,0,0
17528,1,40.19,40.19,0,0
17530,1,25.33,25.33,0,0
17540,3,175.09,58.36333333333334,0,0
17543,1,1.9,1.9,0,0
17549,1,2.25,2.25,0,0
17556,1,8.48,8.48,0,0
17598,1,134.36,134.36,0,0
17607,6,302.12,50.35333333333333,0,0
17613,3,17.11,5.703333333333333,0,0
17627,3,11.88,3.9600000000000004,0,0
17629,2,56.05,28.025,0,0
17637,1,53.33,53.33,0,0
17640,1,103.8,103.8,0,0
17647,2,34.2,17.1,0,0
17660,2,140.63,70.315,0,0
17705,1,43.51,43.51,0,0
17707,5,109.28999999999999,21.857999999999997,0,0
17708,7,113.7,16.242857142857144,0,0
17721,1,19.25,19.25,0,0
17726,2,283.36,141.68,0,0
17729,1,24.67,24.67,0,0
17751,1,58.56,58.56,0,0
17773,1,16.11,16.11,0,0
17774,3,82.62,27.540000000000003,0,0
17792,1,13.65,13.65,0,0
17799,1,9.53,9.53,0,0
17802,3,12.03,4.01,0,0
17805,3,45.5,15.166666666666666,0,0
17810,1,49.39,49.39,0,0
17812,2,105.13,52.565,0,0
17815,3,272.85,90.95,0,0
17856,2,75.53,37.765,0,0
17862,2,80.96000000000001,40.480000000000004,0,0
17895,1,18.83,18.83,0,0
17897,4,56.4,14.1,0,0
17900,1,23.6,23.6,0,0
17916,1,125.75,125.75,0,0
17919,1,10.27,10.27,0,0
17930,2,30.869999999999997,15.434999999999999,0,0
17959,1,23.85,23.85,0,0
17969,3,80.88000000000001,26.960000000000004,0,0
17976,93,10032.58,107.87720430107527,0,4
17982,5,57.66,11.532,0,0
17984,5,58.9,11.78,0,0
17993,4,46.730000000000004,11.682500000000001,0,0
18001,2,502.78000000000003,251.39000000000001,0,0
18003,1,21.07,21.07,0,0
18007,1,11.99,11.99,0,0
18014,6,91.61,15.268333333333333,0,0
18033,1,230.49,230.49,0,0
18050,2,29.240000000000002,14.620000000000001,0,0
18056,1,46.97,46.97,0,0
18089,3,93.29,31.096666666666668,0,0
18131,45,3984.56,88.54577777777777,0,1
18162,1,105.97,105.97,0,0
18182,1,224.68,224.68,0,0
18215,161,8151.6900000000005,50.631614906832304,0,4
18217,1,34.27,34.27,0,0
18224,1,66.8,66.8,0,0
18225,1,43.56,43.56,0,0
18228,1,108.55,108.55,0,0
18236,1,-102.0,-102.0,1,0
18257,1,41.05,41.05,0,0
18265,2,48.66,24.33,0,0
18275,1,18.18,18.18,0,0
18307,2,124.99000000000001,62.495000000000005,0,0
18342,1,16.43,16.43,0,0
18357,4,269.29,67.3225,0,0
18359,1,91.01,91.01,0,0
18366,5,101.03,20.206,0,0
18370,1,82.37,82.37,0,0
18419,1,15.6,15.6,0,0
18422,11,460.06,41.82363636363636,0,1
18428,1,292.43,292.43,0,0
18429,1,35.35,35.35,0,0
18440,2,19.57,9.785,0,0
18441,1,12.28,12.28,0,0
18467,1,2.71,2.71,0,0
18480,1,108.15,108.15,0,0
18486,1,221.75,221.75,0,0
18517,5,474.46,94.892,0,0
18536,1,41.29,41.29,0,0
18545,1,1.06,1.06,0,0
18563,500,11444.37,22.888740000000002,0,8
18564,1,24.23,24.23,0,0
18592,1,4.36,4.36,0,0
18624,1,67.73,67.73,0,0
18627,1,188.72,188.72,0,0
18630,1,223.26,223.26,0,0
18669,1,4.12,4.12,0,0
18678,1,303.04,303.04,0,0
18688,1,207.59,207.59,0,0
18696,1,82.07,82.07,0,1
18708,1,134.65,134.65,0,0
18750,1,26.23,26.23,0,0
18795,1,14.21,14.21,0,0
18800,1,26.75,26.75,0,0
18833,3,149.06,49.68666666666667,0,0
18846,5,13.38,2.676,0,0
18857,1,17.2,17.2,0,0
18860,1,3.69,3.69,0,0
18878,1,41.06,41.06,0,0
18886,1,139.88,139.88,0,0
18888,3,127.2,42.4,0,0
18899,1,9.45,9.45,0,0
18909,1,77.99,77.99,0,0
18917,3,61.2,20.400000000000002,0,0
18935,2,105.99000000000001,52.995000000000005,0,0
18979,1,1.88,1.88,0,0
18980,3,33.22,11.073333333333332,0,0
19007,2,515.09,257.545,0,0
19020,1,8.65,8.65,0,0
19026,1,27.19,27.19,0,0
19035,1,48.08,48.08,0,0
19068,1,58.71,58.71,0,0
19071,2,141.25,70.625,0,0
19092,1,69.24,69.24,0,0
19114,6,297.94,49.656666666666666,0,0
19122,9,291.18,32.35333333333333,0,0
19136,1,29.03,29.03,0,0
19139,2,42.69,21.345,0,0
19143,1,10.24,10.24,0,0
19147,1,34.56,34.56,0,0
19155,1,53.66,53.66,0,0
19158,2,50.38,25.19,0,0
19159,4,72.13,18.0325,0,0
19163,1,30.13,30.13,0,0
19182,1,19.65,19.65,0,0
19185,1,96.18,96.18,0,0
19188,1,17.25,17.25,0,0
19205,1,4.18,4.18,0,0
19211,1,154.23,154.23,0,0
19232,1,28.64,28.64,0,0
19252,1,5.06,5.06,0,0
19259,1,94.96,94.96,0,0
19276,1,6.74,6.74,0,0
19288,4,70.17,17.5425,0,0
19300,2,80.37,40.185,0,0
19301,1,24.37,24.37,0,0
19306,1,200.82,200.82,0,0
19312,1,35.16,35.16,0,0
19320,1,13.29,13.29,0,0
19325,4,424.98,106.245,0,0
19363,4,1326.49,331.6225,0,0
19407,1,41.24,41.24,0,0
19408,2,96.86,48.43,0,0
19409,5,498.91,99.78200000000001,0,1
19414,1,52.33,52.33,0,0
19417,5,157.06,31.412,0,0
19421,4,120.96000000000001,30.240000000000002,0,0
19423,5,312.83,62.565999999999995,0,0
19446,1,39.26,39.26,0,0
19464,9,89.81,9.97888888888889,0,0
19466,3,42.36,14.12,0,0
19479,7,525.23,75.03285714285714,0,0
19494,2,42.96,21.48,0,0
19496,1,85.23,85.23,0,0
19499,1,79.91,79.91,0,0
19509,1,66.42,66.42,0,0
19514,2,101.75999999999999,50.879999999999995,0,0
19550,5,19.6,3.9200000000000004,0,0
19558,7,104.83,14.975714285714286,0,0
19564,1,89.05,89.05,0,0
19566,2,-572.0,-286.0,2,0
19567,1,31.44,31.44,0,0
19575,1,181.77,181.77,0,0
19590,5,182.42,36.483999999999995,0,0
19593,1,31.57,31.57,0,0
19655,6,110.21000000000001,18.368333333333336,0,1
19661,1,4.08,4.08,0,0
19694,1,54.66,54.66,0,0
19751,10,720.9499999999999,72.095,0,0
19752,7,60.980000000000004,8.711428571428572,0,0
19753,1,45.29,45.29,0,0
19756,79,2141.77,27.111012658227846,0,0
19768,1,123.5,123.5,0,0
19801,1,15.25,15.25,0,0
19821,3,35.17,11.723333333333334,0,0
19840,2,74.46000000000001,37.230000000000004,0,0
19890,1,25.95,25.95,0,0
19901,3,40.78,13.593333333333334,0,0
19923,1,60.52,60.52,0,0
19926,1,60.74,60.74,0,0
19928,3,195.8,65.26666666666667,0,0
19947,2,130.22,65.11,0,0
19955,3,100.15,33.38333333333333,0,0
19956,1,105.06,105.06,0,0
19957,1,45.21,45.21,0,0
19964,168,10754.32,64.01380952380953,0,3
19968,1,43.18,43.18,0,0
19980,1,58.79,58.79,0,0
19988,1,36.94,36.94,0,0
20010,1,61.47,61.47,0,0
20018,1,41.76,41.76,0,0
20019,1,9.48,9.48,0,0
20058,5,75.99,15.197999999999999,0,0
20061,1,36.67,36.67,0,0
20069,1,56.1,56.1,0,0
20083,8,544.76,68.095,0,0
20101,2,71.9,35.95,0,0
20104,1,7.98,7.98,0,0
20125,1,36.33,36.33,0,0
20134,1,6.45,6.45,0,0
20166,1,90.27,90.27,0,0
20170,1,113.38,113.38,0,0
20173,2,38.7,19.35,0,0
20192,5,31.19,6.238,0,0
20218,1,3.06,3.06,0,0
20255,1,32.07,32.07,0,0
20286,1,20.6,20.6,0,0
20294,1,33.32,33.32,0,0
20302,4,372.02000000000004,93.00500000000001,0,0
20363,1,88.02,88.02,0,0
20411,3,50.33,16.776666666666667,0,0
20417,3,229.59,76.53,0,0
20465,1,12.5,12.5,0,0
20481,2,86.96,43.48,0,0
20483,1,40.63,40.63,0,0
20500,2,393.57,196.785,0,0
20519,892,17365.24,19.467757847533633,0,3
20540,4,108.27,27.0675,0,0
20561,783,34059.0,43.49808429118774,0,17
20571,1,23.25,23.25,0,0
20606,1,463.51,463.51,0,0
20621,1,6.45,6.45,0,0
20635,4,438.52,109.63,0,0
20644,1,32.99,32.99,0,0
20645,4,117.32,29.33,0,0
